course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268436706;AVAGRICS;9211;AV. AGRICULTURE;10;CELLENEUVE;0;13:55:01;0;2309;10119
268436695;AVAGRICS;9211;AV. AGRICULTURE;10;CELLENEUVE;0;14:36:00;1;4768;10119
268436681;BELVEDES;9219;BELVEDERE;10;CELLENEUVE;0;13:22:44;0;372;10119
268436706;BELVEDES;9219;BELVEDERE;10;CELLENEUVE;0;13:59:50;0;2598;10119
268436695;BELVEDES;9219;BELVEDERE;10;CELLENEUVE;0;14:40:48;1;5056;10119
268436706;CHANTECR;11207;CHANTECLER;10;CELLENEUVE;0;13:39:25;0;1373;10119
268436695;CHANTECR;11207;CHANTECLER;10;CELLENEUVE;0;14:19:24;1;3772;10119
268436708;CHANTECR;11207;CHANTECLER;10;CELLENEUVE;0;15:00:24;1;6232;10119
268436706;FLAHAUTE;5140;CHARLES FLAHAULT;10;CELLENEUVE;0;13:50:48;0;2056;10119
268436695;FLAHAUTE;5140;CHARLES FLAHAULT;10;CELLENEUVE;0;14:31:47;1;4515;10119
268436708;FLAHAUTE;5140;CHARLES FLAHAULT;10;CELLENEUVE;0;15:12:47;1;6975;10119
268436706;CLOLUSR;11209;CLOLUS;10;CELLENEUVE;0;13:40:29;0;1437;10119
268436695;CLOLUSR;11209;CLOLUS;10;CELLENEUVE;0;14:20:28;1;3836;10119
268436708;CLOLUSR;11209;CLOLUS;10;CELLENEUVE;0;15:01:28;1;6296;10119
268436681;ERABLESS;9213;ERABLES;10;CELLENEUVE;0;13:18:58;0;146;10119
268436706;ERABLESS;9213;ERABLES;10;CELLENEUVE;0;13:56:04;0;2372;10119
268436695;ERABLESS;9213;ERABLES;10;CELLENEUVE;0;14:37:02;1;4830;10119
268436681;ESPERANS;9216;ESPERANCE;10;CELLENEUVE;0;13:20:37;0;245;10119
268436706;ESPERANS;9216;ESPERANCE;10;CELLENEUVE;0;13:57:43;0;2471;10119
268436695;ESPERANS;9216;ESPERANCE;10;CELLENEUVE;0;14:38:41;1;4929;10119
268436681;GLYCINES;9210;GLYCINES;10;CELLENEUVE;0;13:16:36;0;4;10119
268436706;GLYCINES;9210;GLYCINES;10;CELLENEUVE;0;13:54:22;0;2270;10119
268436695;GLYCINES;9210;GLYCINES;10;CELLENEUVE;0;14:35:21;1;4729;10119
268436706;HDUNANTA;10110;HENRI DUNANT;10;CELLENEUVE;0;13:46:03;0;1771;10119
268436695;HDUNANTA;10110;HENRI DUNANT;10;CELLENEUVE;0;14:27:02;1;4230;10119
268436708;HDUNANTA;10110;HENRI DUNANT;10;CELLENEUVE;0;15:08:02;1;6690;10119
268436706;CLRECHE;5138;HIPPOLYTE RECH;10;CELLENEUVE;0;13:50:01;0;2009;10119
268436695;CLRECHE;5138;HIPPOLYTE RECH;10;CELLENEUVE;0;14:31:00;1;4468;10119
268436708;CLRECHE;5138;HIPPOLYTE RECH;10;CELLENEUVE;0;15:12:00;1;6928;10119
268436681;LASCAZES;9217;LAS CAZES;10;CELLENEUVE;0;13:20:43;0;251;10119
268436706;LASCAZES;9217;LAS CAZES;10;CELLENEUVE;0;13:58:29;0;2517;10119
268436695;LASCAZES;9217;LAS CAZES;10;CELLENEUVE;0;14:39:27;1;4975;10119
268436681;LASSORBS;9214;LAS SORBES;10;CELLENEUVE;0;13:19:31;0;179;10119
268436706;LASSORBS;9214;LAS SORBES;10;CELLENEUVE;0;13:56:33;0;2401;10119
268436695;LASSORBS;9214;LAS SORBES;10;CELLENEUVE;0;14:37:31;1;4859;10119
268436681;LOUVAINS;9212;LOUVAIN;10;CELLENEUVE;0;13:17:44;0;72;10119
268436706;LOUVAINS;9212;LOUVAIN;10;CELLENEUVE;0;13:55:30;0;2338;10119
268436695;LOUVAINS;9212;LOUVAIN;10;CELLENEUVE;0;14:36:30;1;4798;10119
268436706;CAIZERGE;11127;MARIE CAIZERGUES;10;CELLENEUVE;0;13:43:27;0;1615;10119
268436695;CAIZERGE;11127;MARIE CAIZERGUES;10;CELLENEUVE;0;14:24:16;1;4064;10119
268436708;CAIZERGE;11127;MARIE CAIZERGUES;10;CELLENEUVE;0;15:05:16;1;6524;10119
268436681;MCURIEA;1114;MARIE CURIE;10;CELLENEUVE;0;13:27:03;0;631;10119
268436706;MCURIEA;1114;MARIE CURIE;10;CELLENEUVE;0;14:04:09;0;2857;10119
268436695;MCURIEA;1114;MARIE CURIE;10;CELLENEUVE;0;14:45:07;1;5315;10119
268436706;MOULINGR;11204;MOULIN GASCONNET;10;CELLENEUVE;0;13:38:06;0;1294;10119
268436695;MOULINGR;11204;MOULIN GASCONNET;10;CELLENEUVE;0;14:18:06;1;3694;10119
268436708;MOULINGR;11204;MOULIN GASCONNET;10;CELLENEUVE;0;14:58:39;1;6127;10119
268436706;NAZARETE;5134;NAZARETH;10;CELLENEUVE;0;13:42:27;0;1555;10119
268436695;NAZARETE;5134;NAZARETH;10;CELLENEUVE;0;14:22:56;1;3984;10119
268436708;NAZARETE;5134;NAZARETH;10;CELLENEUVE;0;15:03:56;1;6444;10119
268436706;PALADHIL;9209;PALADILHE;10;CELLENEUVE;0;13:53:19;0;2207;10119
268436695;PALADHIL;9209;PALADILHE;10;CELLENEUVE;0;14:34:18;1;4666;10119
268436708;PALADHIL;9209;PALADILHE;10;CELLENEUVE;0;15:15:18;1;7126;10119
268436681;PETITBAA;1113;PETIT BARD;10;CELLENEUVE;0;13:25:55;0;563;10119
268436706;PETITBAA;1113;PETIT BARD;10;CELLENEUVE;0;14:03:01;0;2789;10119
268436695;PETITBAA;1113;PETIT BARD;10;CELLENEUVE;0;14:44:00;1;5248;10119
268436706;ADHEMARE;10163;PIERRE D'ADHEMAR;10;CELLENEUVE;0;13:49:08;0;1956;10119
268436695;ADHEMARE;10163;PIERRE D'ADHEMAR;10;CELLENEUVE;0;14:30:08;1;4416;10119
268436708;ADHEMARE;10163;PIERRE D'ADHEMAR;10;CELLENEUVE;0;15:11:08;1;6876;10119
268436706;PIERRERR;11210;PIERRE ROUGE;10;CELLENEUVE;0;13:41:50;0;1518;10119
268436695;PIERRERR;11210;PIERRE ROUGE;10;CELLENEUVE;0;14:22:06;1;3934;10119
268436708;PIERRERR;11210;PIERRE ROUGE;10;CELLENEUVE;0;15:03:06;1;6394;10119
268436706;PIOCHBOR;11206;PIOCH BOUTONNET;10;CELLENEUVE;0;13:39:00;0;1348;10119
268436695;PIOCHBOR;11206;PIOCH BOUTONNET;10;CELLENEUVE;0;14:19:00;1;3748;10119
268436708;PIOCHBOR;11206;PIOCH BOUTONNET;10;CELLENEUVE;0;15:00:00;1;6208;10119
268436681;RENAUDEA;1115;RENAUDEL;10;CELLENEUVE;0;13:27:54;0;682;10119
268436706;RENAUDEA;1115;RENAUDEL;10;CELLENEUVE;0;14:05:00;0;2908;10119
268436695;RENAUDEA;1115;RENAUDEL;10;CELLENEUVE;0;14:45:58;1;5366;10119
268436706;BOUGNOLE;11203;RENE BOUGNOL;10;CELLENEUVE;0;13:37:00;0;1228;10119
268436695;BOUGNOLE;11203;RENE BOUGNOL;10;CELLENEUVE;0;14:17:00;1;3628;10119
268436708;BOUGNOLE;11203;RENE BOUGNOL;10;CELLENEUVE;0;14:57:00;1;6028;10119
268436681;STCLEMES;9218;SAINT-CLEMENT;10;CELLENEUVE;0;13:21:55;0;323;10119
268436706;STCLEMES;9218;SAINT-CLEMENT;10;CELLENEUVE;0;13:59:01;0;2549;10119
268436695;STCLEMES;9218;SAINT-CLEMENT;10;CELLENEUVE;0;14:40:00;1;5008;10119
268436706;STELOIA;10136;SAINT-ELOI;10;CELLENEUVE;0;13:47:00;0;1828;10119
268436695;STELOIA;10136;SAINT-ELOI;10;CELLENEUVE;0;14:28:00;1;4288;10119
268436708;STELOIA;10136;SAINT-ELOI;10;CELLENEUVE;0;15:09:00;1;6748;10119
268436681;STGABRIS;9215;SAINT-GABRIEL;10;CELLENEUVE;0;13:20:06;0;214;10119
268436706;STGABRIS;9215;SAINT-GABRIEL;10;CELLENEUVE;0;13:57:12;0;2440;10119
268436695;STGABRIS;9215;SAINT-GABRIEL;10;CELLENEUVE;0;14:38:11;1;4899;10119
268436706;STEODILE;11128;SAINTE-ODILE;10;CELLENEUVE;0;13:44:00;0;1648;10119
268436695;STEODILE;11128;SAINTE-ODILE;10;CELLENEUVE;0;14:25:00;1;4108;10119
268436708;STEODILE;11128;SAINTE-ODILE;10;CELLENEUVE;0;15:06:00;1;6568;10119
268436681;TONNELLA;1112;TONNELLES;10;CELLENEUVE;0;13:25:03;0;511;10119
268436706;TONNELLA;1112;TONNELLES;10;CELLENEUVE;0;14:02:09;0;2737;10119
268436695;TONNELLA;1112;TONNELLES;10;CELLENEUVE;0;14:43:07;1;5195;10119
268436737;BAGATELS;4244;BAGATELLE;11;LES BOUISSES;1;13:23:23;0;411;7261
268436799;BAGATELS;4244;BAGATELLE;11;LES BOUISSES;1;13:53:33;0;2221;7261
268436762;BAGATELS;4244;BAGATELLE;11;LES BOUISSES;1;14:23:34;1;4022;7261
268436737;CHASSEUR;4230;CHASSEURS;11;LES BOUISSES;1;13:18:41;0;129;7261
268436799;CHASSEUR;4230;CHASSEURS;11;LES BOUISSES;1;13:48:42;0;1930;7261
268436762;CHASSEUR;4230;CHASSEURS;11;LES BOUISSES;1;14:18:43;1;3731;7261
268436737;CHDUS;4102;CHENG-DU;11;LES BOUISSES;1;13:24:22;0;470;7261
268436799;CHDUS;4102;CHENG-DU;11;LES BOUISSES;1;13:54:13;0;2261;7261
268436762;CHDUS;4102;CHENG-DU;11;LES BOUISSES;1;14:24:14;1;4062;7261
268436799;CARMEE;3108;CITE DE L'ARME;11;LES BOUISSES;1;13:29:46;0;794;7261
268436762;CARMEE;3108;CITE DE L'ARME;11;LES BOUISSES;1;13:59:46;1;2594;7261
268436751;CARMEE;3108;CITE DE L'ARME;11;LES BOUISSES;1;14:29:47;1;4395;7261
268436737;CITGELYS;11231;CITE GELY;11;LES BOUISSES;1;13:17:56;0;84;7261
268436799;CITGELYS;11231;CITE GELY;11;LES BOUISSES;1;13:47:57;0;1885;7261
268436762;CITGELYS;11231;CITE GELY;11;LES BOUISSES;1;14:17:59;1;3687;7261
268436799;CMIONE;3112;CITE MION;11;LES BOUISSES;1;13:32:58;0;986;7261
268436762;CMIONE;3112;CITE MION;11;LES BOUISSES;1;14:02:59;1;2787;7261
268436751;CMIONE;3112;CITE MION;11;LES BOUISSES;1;14:33:00;1;4588;7261
268436737;CVALETTR;4232;CITE VALETTE;11;LES BOUISSES;1;13:19:34;0;182;7261
268436799;CVALETTR;4232;CITE VALETTE;11;LES BOUISSES;1;13:50:09;0;2017;7261
268436762;CVALETTR;4232;CITE VALETTE;11;LES BOUISSES;1;14:20:11;1;3819;7261
268436737;MPAGNOLS;4242;COLLEGE PAGNOL;11;LES BOUISSES;1;13:22:56;0;384;7261
268436799;MPAGNOLS;4242;COLLEGE PAGNOL;11;LES BOUISSES;1;13:52:57;0;2185;7261
268436762;MPAGNOLS;4242;COLLEGE PAGNOL;11;LES BOUISSES;1;14:22:59;1;3987;7261
268436799;CRAPONNS;15105;CRAPONNE;11;LES BOUISSES;1;13:43:18;0;1606;7261
268436762;CRAPONNS;15105;CRAPONNE;11;LES BOUISSES;1;14:13:18;1;3406;7261
268436751;CRAPONNS;15105;CRAPONNE;11;LES BOUISSES;1;14:44:20;1;5268;7261
268436799;FFABREGE;3110;F. FABREGE;11;LES BOUISSES;1;13:31:25;0;893;7261
268436762;FFABREGE;3110;F. FABREGE;11;LES BOUISSES;1;14:01:25;1;2693;7261
268436751;FFABREGE;3110;F. FABREGE;11;LES BOUISSES;1;14:31:26;1;4494;7261
268436799;GAMBETTS;1104;GAMBETTA;11;LES BOUISSES;1;13:41:58;0;1526;7261
268436762;GAMBETTS;1104;GAMBETTA;11;LES BOUISSES;1;14:11:59;1;3327;7261
268436751;GAMBETTS;1104;GAMBETTA;11;LES BOUISSES;1;14:43:00;1;5188;7261
268436799;GLORCAE;3107;GARCIA LORCA;11;LES BOUISSES;1;13:28:58;0;746;7261
268436762;GLORCAE;3107;GARCIA LORCA;11;LES BOUISSES;1;13:58:58;1;2546;7261
268436751;GLORCAE;3107;GARCIA LORCA;11;LES BOUISSES;1;14:29:00;1;4348;7261
268436799;GARESETE;11;GARE PT DE SETE;11;LES BOUISSES;1;13:35:58;0;1166;7261
268436762;GARESETE;11;GARE PT DE SETE;11;LES BOUISSES;1;14:05:59;1;2967;7261
268436751;GARESETE;11;GARE PT DE SETE;11;LES BOUISSES;1;14:36:00;1;4768;7261
268436737;GOUARAA;7118;GOUARA;11;LES BOUISSES;1;13:16:59;0;27;7261
268436799;GOUARAA;7118;GOUARA;11;LES BOUISSES;1;13:47:00;0;1828;7261
268436762;GOUARAA;7118;GOUARA;11;LES BOUISSES;1;14:17:01;1;3629;7261
268436799;HRENEE;8132;HENRI RENE;11;LES BOUISSES;1;13:34:55;0;1103;7261
268436762;HRENEE;8132;HENRI RENE;11;LES BOUISSES;1;14:04:55;1;2903;7261
268436751;HRENEE;8132;HENRI RENE;11;LES BOUISSES;1;14:34:56;1;4704;7261
268436799;INDUSTRE;3103;INDUSTRIE;11;LES BOUISSES;1;13:24:50;0;498;7261
268436762;INDUSTRE;3103;INDUSTRIE;11;LES BOUISSES;1;13:54:50;1;2298;7261
268436751;INDUSTRE;3103;INDUSTRIE;11;LES BOUISSES;1;14:24:51;1;4099;7261
268436799;IRISE;3111;IRIS;11;LES BOUISSES;1;13:32:06;0;934;7261
268436762;IRISE;3111;IRIS;11;LES BOUISSES;1;14:02:06;1;2734;7261
268436751;IRISE;3111;IRIS;11;LES BOUISSES;1;14:32:07;1;4535;7261
268436799;LEPIC;7117;LEPIC;11;LES BOUISSES;1;13:46:14;0;1782;7261
268436762;LEPIC;7117;LEPIC;11;LES BOUISSES;1;14:16:15;1;3583;7261
268436751;LEPIC;7117;LEPIC;11;LES BOUISSES;1;14:47:16;1;5444;7261
268436737;ROSESR;4231;LES ROSES;11;LES BOUISSES;1;13:19:20;0;168;7261
268436799;ROSESR;4231;LES ROSES;11;LES BOUISSES;1;13:49:30;0;1978;7261
268436762;ROSESR;4231;LES ROSES;11;LES BOUISSES;1;14:19:32;1;3780;7261
268436799;LUCULLUE;3109;LUCULLUS;11;LES BOUISSES;1;13:30:23;0;831;7261
268436762;LUCULLUE;3109;LUCULLUS;11;LES BOUISSES;1;14:00:23;1;2631;7261
268436751;LUCULLUE;3109;LUCULLUS;11;LES BOUISSES;1;14:30:24;1;4432;7261
268436799;MARGAREE;3104;MARCHE GARE;11;LES BOUISSES;1;13:25:59;0;567;7261
268436762;MARGAREE;3104;MARCHE GARE;11;LES BOUISSES;1;13:55:59;1;2367;7261
268436751;MARGAREE;3104;MARCHE GARE;11;LES BOUISSES;1;14:26:00;1;4168;7261
268436799;ARGELLIE;3106;MAS ARGELLIERS;11;LES BOUISSES;1;13:27:32;0;660;7261
268436762;ARGELLIE;3106;MAS ARGELLIERS;11;LES BOUISSES;1;13:57:32;1;2460;7261
268436751;ARGELLIE;3106;MAS ARGELLIERS;11;LES BOUISSES;1;14:27:33;1;4261;7261
268436799;MASSTPIA;3102;MAS SAINT-PIERRE;11;LES BOUISSES;1;13:23:59;0;447;7261
268436762;MASSTPIA;3102;MAS SAINT-PIERRE;11;LES BOUISSES;1;13:53:59;1;2247;7261
268436751;MASSTPIA;3102;MAS SAINT-PIERRE;11;LES BOUISSES;1;14:24:00;1;4048;7261
268436799;MYRTHESA;7116;MYRTES;11;LES BOUISSES;1;13:45:28;0;1736;7261
268436762;MYRTHESA;7116;MYRTES;11;LES BOUISSES;1;14:15:29;1;3537;7261
268436751;MYRTHESA;7116;MYRTES;11;LES BOUISSES;1;14:46:29;1;5397;7261
268436799;OBSERVSN;2133;OBSERVATOIRE;11;LES BOUISSES;1;13:39:58;0;1406;7261
268436762;OBSERVSN;2133;OBSERVATOIRE;11;LES BOUISSES;1;14:09:59;1;3207;7261
268436751;OBSERVSN;2133;OBSERVATOIRE;11;LES BOUISSES;1;14:40:00;1;5008;7261
268436799;PALISSAS;11224;PALISSADE;11;LES BOUISSES;1;13:42:39;0;1567;7261
268436762;PALISSAS;11224;PALISSADE;11;LES BOUISSES;1;14:12:40;1;3368;7261
268436751;PALISSAS;11224;PALISSADE;11;LES BOUISSES;1;14:43:41;1;5229;7261
268436737;PASLOU6A;6101;PAS DU LOUP;11;LES BOUISSES;1;13:21:22;0;290;7261
268436799;PASLOU6A;6101;PAS DU LOUP;11;LES BOUISSES;1;13:51:26;0;2094;7261
268436762;PASLOU6A;6101;PAS DU LOUP;11;LES BOUISSES;1;14:21:28;1;3896;7261
268436737;PFAJONS;4246;PAUL FAJON;11;LES BOUISSES;1;13:25:57;0;565;7261
268436799;PFAJONS;4246;PAUL FAJON;11;LES BOUISSES;1;13:55:58;0;2366;7261
268436762;PFAJONS;4246;PAUL FAJON;11;LES BOUISSES;1;14:25:59;1;4167;7261
268436799;CARNOTE;8131;PLACE CARNOT;11;LES BOUISSES;1;13:34:13;0;1061;7261
268436762;CARNOTE;8131;PLACE CARNOT;11;LES BOUISSES;1;14:04:13;1;2861;7261
268436751;CARNOTE;8131;PLACE CARNOT;11;LES BOUISSES;1;14:34:14;1;4662;7261
268436737;ROUGETS;4103;ROUGET DE LISLE;11;LES BOUISSES;1;13:25:25;0;533;7261
268436799;ROUGETS;4103;ROUGET DE LISLE;11;LES BOUISSES;1;13:55:16;0;2324;7261
268436762;ROUGETS;4103;ROUGET DE LISLE;11;LES BOUISSES;1;14:25:17;1;4125;7261
268436799;SAPORTAE;3105;SAPORTA;11;LES BOUISSES;1;13:26:49;0;617;7261
268436762;SAPORTAE;3105;SAPORTA;11;LES BOUISSES;1;13:56:49;1;2417;7261
268436751;SAPORTAE;3105;SAPORTA;11;LES BOUISSES;1;14:26:50;1;4218;7261
268436799;TOURNEZY;3101;TOURNEZY;11;LES BOUISSES;1;13:22:00;0;328;7261
268436762;TOURNEZY;3101;TOURNEZY;11;LES BOUISSES;1;13:52:00;1;2128;7261
268436751;TOURNEZY;3101;TOURNEZY;11;LES BOUISSES;1;14:22:00;1;3928;7261
268436774;GARE17;17;GARE SAINT-ROCH;11;PAUL FAJON;1;21:00:00;1;27808;4246
268436780;GARE17;17;GARE SAINT-ROCH;11;PAUL FAJON;1;21:30:00;1;29608;4246
268436776;GARE17;17;GARE SAINT-ROCH;11;PAUL FAJON;1;22:00:00;1;31408;4246
268436726;ANATOLEE;1236;ANATOLE FRANCE;11;TOURNEZY;0;13:26:21;0;589;3101
268436750;ANATOLEE;1236;ANATOLE FRANCE;11;TOURNEZY;0;13:58:25;1;2513;3101
268436800;ANATOLEE;1236;ANATOLE FRANCE;11;TOURNEZY;0;14:27:55;0;4283;3101
268436750;BAGATELE;4142;BAGATELLE;11;TOURNEZY;0;13:44:10;1;1658;3101
268436800;BAGATELE;4142;BAGATELLE;11;TOURNEZY;0;14:12:59;0;3387;3101
268436763;BAGATELE;4142;BAGATELLE;11;TOURNEZY;0;14:42:58;1;5186;3101
268436726;CHASSEUA;4111;CHASSEURS;11;TOURNEZY;0;13:17:10;0;38;3101
268436750;CHASSEUA;4111;CHASSEURS;11;TOURNEZY;0;13:49:14;1;1962;3101
268436800;CHASSEUA;4111;CHASSEURS;11;TOURNEZY;0;14:18:16;0;3704;3101
268436750;CHDUE;4239;CHENG-DU;11;TOURNEZY;0;13:43:22;1;1610;3101
268436800;CHDUE;4239;CHENG-DU;11;TOURNEZY;0;14:11:59;0;3327;3101
268436763;CHDUE;4239;CHENG-DU;11;TOURNEZY;0;14:41:58;1;5126;3101
268436726;CARMES;3220;CITE DE L'ARME;11;TOURNEZY;0;13:34:18;0;1066;3101
268436750;CARMES;3220;CITE DE L'ARME;11;TOURNEZY;0;14:06:46;1;3014;3101
268436800;CARMES;3220;CITE DE L'ARME;11;TOURNEZY;0;14:36:47;0;4815;3101
268436726;CITGELYE;11131;CITE GELY;11;TOURNEZY;0;13:17:31;0;59;3101
268436750;CITGELYE;11131;CITE GELY;11;TOURNEZY;0;13:49:59;1;2007;3101
268436800;CITGELYE;11131;CITE GELY;11;TOURNEZY;0;14:19:00;0;3748;3101
268436726;CMIONS;3216;CITE MION;11;TOURNEZY;0;13:31:29;0;897;3101
268436750;CMIONS;3216;CITE MION;11;TOURNEZY;0;14:03:33;1;2821;3101
268436800;CMIONS;3216;CITE MION;11;TOURNEZY;0;14:33:35;0;4623;3101
268436750;CVALETTA;4109;CITE VALETTE;11;TOURNEZY;0;13:47:38;1;1866;3101
268436800;CVALETTA;4109;CITE VALETTE;11;TOURNEZY;0;14:16:40;0;3608;3101
268436763;CVALETTA;4109;CITE VALETTE;11;TOURNEZY;0;14:46:39;1;5407;3101
268436750;MPAGNOLE;4143;COLLEGE PAGNOL;11;TOURNEZY;0;13:44:59;1;1707;3101
268436800;MPAGNOLE;4143;COLLEGE PAGNOL;11;TOURNEZY;0;14:14:01;0;3449;3101
268436763;MPAGNOLE;4143;COLLEGE PAGNOL;11;TOURNEZY;0;14:44:00;1;5248;3101
268436726;FFABREGS;3218;F. FABREGE;11;TOURNEZY;0;13:32:31;0;959;3101
268436750;FFABREGS;3218;F. FABREGE;11;TOURNEZY;0;14:04:59;1;2907;3101
268436800;FFABREGS;3218;F. FABREGE;11;TOURNEZY;0;14:35:00;0;4708;3101
268436726;FIGUEROE;15216;FIGUEROLLES;11;TOURNEZY;0;13:21:12;0;280;3101
268436750;FIGUEROE;15216;FIGUEROLLES;11;TOURNEZY;0;13:53:40;1;2228;3101
268436800;FIGUEROE;15216;FIGUEROLLES;11;TOURNEZY;0;14:22:41;0;3969;3101
268436726;BAZILLES;16206;FREDERIC BAZILLE;11;TOURNEZY;0;13:29:26;0;774;3101
268436750;BAZILLES;16206;FREDERIC BAZILLE;11;TOURNEZY;0;14:01:53;1;2721;3101
268436800;BAZILLES;16206;FREDERIC BAZILLE;11;TOURNEZY;0;14:31:55;0;4523;3101
268436726;GAMBETTE;1234;GAMBETTA;11;TOURNEZY;0;13:23:31;0;419;3101
268436750;GAMBETTE;1234;GAMBETTA;11;TOURNEZY;0;13:55:59;1;2367;3101
268436800;GAMBETTE;1234;GAMBETTA;11;TOURNEZY;0;14:25:00;0;4108;3101
268436726;GLORCAS;3221;GARCIA LORCA;11;TOURNEZY;0;13:35:30;0;1138;3101
268436750;GLORCAS;3221;GARCIA LORCA;11;TOURNEZY;0;14:07:59;1;3087;3101
268436800;GLORCAS;3221;GARCIA LORCA;11;TOURNEZY;0;14:37:59;0;4887;3101
268436726;GAREROUT;21;GARE PT DE SETE;11;TOURNEZY;0;13:28:31;0;719;3101
268436750;GAREROUT;21;GARE PT DE SETE;11;TOURNEZY;0;14:00:59;1;2667;3101
268436800;GAREROUT;21;GARE PT DE SETE;11;TOURNEZY;0;14:31:00;0;4468;3101
268436726;GARE17;17;GARE SAINT-ROCH;11;TOURNEZY;0;13:27:31;0;659;3101
268436750;GARE17;17;GARE SAINT-ROCH;11;TOURNEZY;0;13:59:59;1;2607;3101
268436800;GARE17;17;GARE SAINT-ROCH;11;TOURNEZY;0;14:30:00;0;4408;3101
268436726;GOUARAR;7213;GOUARA;11;TOURNEZY;0;13:19:17;0;165;3101
268436750;GOUARAR;7213;GOUARA;11;TOURNEZY;0;13:51:22;1;2090;3101
268436800;GOUARAR;7213;GOUARA;11;TOURNEZY;0;14:20:23;0;3831;3101
268436726;INDUSTRS;3225;INDUSTRIE;11;TOURNEZY;0;13:39:17;0;1365;3101
268436750;INDUSTRS;3225;INDUSTRIE;11;TOURNEZY;0;14:11:55;1;3323;3101
268436800;INDUSTRS;3225;INDUSTRIE;11;TOURNEZY;0;14:41:56;0;5124;3101
268436726;IRISS;3217;IRIS;11;TOURNEZY;0;13:32:14;0;942;3101
268436750;IRISS;3217;IRIS;11;TOURNEZY;0;14:04:18;1;2866;3101
268436800;IRISS;3217;IRIS;11;TOURNEZY;0;14:34:20;0;4668;3101
268436726;LAFEUILE;11132;LAFEUILLADE;11;TOURNEZY;0;13:20:15;0;223;3101
268436750;LAFEUILE;11132;LAFEUILLADE;11;TOURNEZY;0;13:52:42;1;2170;3101
268436800;LAFEUILE;11132;LAFEUILLADE;11;TOURNEZY;0;14:21:44;0;3912;3101
268436750;BOUISS4A;7165;LES BOUISSES;11;TOURNEZY;0;13:40:00;1;1408;3101
268436800;BOUISS4A;7165;LES BOUISSES;11;TOURNEZY;0;14:08:00;0;3088;3101
268436763;BOUISS4A;7165;LES BOUISSES;11;TOURNEZY;0;14:38:00;1;4888;3101
268436750;ROSESA;4110;LES ROSES;11;TOURNEZY;0;13:48:33;1;1921;3101
268436800;ROSESA;4110;LES ROSES;11;TOURNEZY;0;14:17:35;0;3663;3101
268436763;ROSESA;4110;LES ROSES;11;TOURNEZY;0;14:47:34;1;5462;3101
268436726;LUCULLUS;3219;LUCULLUS;11;TOURNEZY;0;13:34:11;0;1059;3101
268436750;LUCULLUS;3219;LUCULLUS;11;TOURNEZY;0;14:06:16;1;2984;3101
268436800;LUCULLUS;3219;LUCULLUS;11;TOURNEZY;0;14:36:17;0;4785;3101
268436726;MARGARES;3224;MARCHE GARE;11;TOURNEZY;0;13:38:09;0;1297;3101
268436750;MARGARES;3224;MARCHE GARE;11;TOURNEZY;0;14:10:47;1;3255;3101
268436800;MARGARES;3224;MARCHE GARE;11;TOURNEZY;0;14:40:48;0;5056;3101
268436726;ARGELLIS;3222;MAS ARGELLIERS;11;TOURNEZY;0;13:37:17;0;1245;3101
268436750;ARGELLIS;3222;MAS ARGELLIERS;11;TOURNEZY;0;14:09:25;1;3173;3101
268436800;ARGELLIS;3222;MAS ARGELLIERS;11;TOURNEZY;0;14:39:26;0;4974;3101
268436726;MASSTPIR;3226;MAS SAINT-PIERRE;11;TOURNEZY;0;13:39:31;0;1379;3101
268436750;MASSTPIR;3226;MAS SAINT-PIERRE;11;TOURNEZY;0;14:12:59;1;3387;3101
268436800;MASSTPIR;3226;MAS SAINT-PIERRE;11;TOURNEZY;0;14:42:59;0;5187;3101
268436750;PASLOU6R;6221;PAS DU LOUP;11;TOURNEZY;0;13:46:37;1;1805;3101
268436800;PASLOU6R;6221;PAS DU LOUP;11;TOURNEZY;0;14:15:39;0;3547;3101
268436763;PASLOU6R;6221;PAS DU LOUP;11;TOURNEZY;0;14:45:38;1;5346;3101
268436750;PFAJONE;4139;PAUL FAJON;11;TOURNEZY;0;13:40:59;1;1467;3101
268436800;PFAJONE;4139;PAUL FAJON;11;TOURNEZY;0;14:09:00;0;3148;3101
268436763;PFAJONE;4139;PAUL FAJON;11;TOURNEZY;0;14:39:00;1;4948;3101
268436726;PLANCABE;15218;PLAN CABANES;11;TOURNEZY;0;13:23:06;0;394;3101
268436750;PLANCABE;15218;PLAN CABANES;11;TOURNEZY;0;13:55:11;1;2319;3101
268436800;PLANCABE;15218;PLAN CABANES;11;TOURNEZY;0;14:24:12;0;4060;3101
268436726;RENOUVE;15217;RENOUVIER;11;TOURNEZY;0;13:22:16;0;344;3101
268436750;RENOUVE;15217;RENOUVIER;11;TOURNEZY;0;13:54:21;1;2269;3101
268436800;RENOUVE;15217;RENOUVIER;11;TOURNEZY;0;14:23:22;0;4010;3101
268436750;ROUGETE;4238;ROUGET DE LISLE;11;TOURNEZY;0;13:41:36;1;1504;3101
268436800;ROUGETE;4238;ROUGET DE LISLE;11;TOURNEZY;0;14:09:47;0;3195;3101
268436763;ROUGETE;4238;ROUGET DE LISLE;11;TOURNEZY;0;14:39:46;1;4994;3101
268436726;STDENIE1;1235;SAINT-DENIS;11;TOURNEZY;0;13:24:31;0;479;3101
